activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codeCommuneEtablissement,departement,geometry,long,lat
10.71C,avenue,DU MARECHAL FOCH,CHATOU,78146,78,POINT (2.3426501 48.819858),48.819858,2.3426501
10.71C,rue,JEAN PIERRE TIMBAUD,ISSY-LES-MOULINEAUX,92040,92,POINT (2.461534527664976 48.9354034),48.9354034,2.461534527664976
10.71C,rue,PAUL LAFARGUE,PUTEAUX,92062,92,POINT (2.3730632 48.8242227),48.8242227,2.3730632
10.71C,rue,DES INNOCENTS,PARIS 1,75101,75,POINT (2.3776502 48.8482587),48.8482587,2.3776502
10.71C,place,DE LA LIBERATION,CHEVILLY-LARUE,94021,94,POINT (2.2732143 48.8504304),48.8504304,2.2732143
10.71C,rue,DES BERCHERES,PONTAULT-COMBAULT,77373,77,POINT (2.3207245 48.8191696),48.8191696,2.3207245
10.71C,rue,DUNOIS,PARIS 13,75113,75,POINT (2.4041008 48.8032588),48.8032588,2.4041008
10.71C,avenue,MARX DORMOY,SARCELLES,95585,95,POINT (2.4410477 48.8604457),48.8604457,2.4410477
10.71C,rue,RUHMKORFF,PARIS 17,75117,75,POINT (1.8847115 48.7018179),48.7018179,1.8847115
10.71C,avenue,DU CHATEAU,SAINT OUEN L'AUMONE,95572,95,POINT (2.2916287 48.8497065),48.8497065,2.2916287
10.71C,rue,PARMENTIER,STAINS,93072,93,POINT (2.238081 48.8432647),48.8432647,2.238081
10.71C,rue,SAINT DENIS,COLOMBES,92025,92,POINT (2.1566291 48.932219),48.932219,2.1566291
10.71C,avenue,DANIELLE CASANOVA,IVRY-SUR-SEINE,94041,94,POINT (2.3866238 48.6762224),48.6762224,2.3866238
10.71C,rue,GARIBALDI,SAINT-MAUR-DES-FOSSES,94068,94,POINT (2.2013472 48.9216739),48.9216739,2.2013472
10.71C,place,NELSON MANDELA,MITRY-MORY,77294,77,POINT (2.3473906 48.885154),48.885154,2.3473906
10.71C,avenue,WALDECK ROCHET,LA COURNEUVE,93027,93,POINT (2.3473906 48.885154),48.885154,2.3473906
10.71C,rue,DU CHATEAU,NEUILLY-SUR-SEINE,92051,92,POINT (2.3184076 48.7875104),48.7875104,2.3184076
10.71C,rue,MONSIEUR LE PRINCE,PARIS 6,75106,75,POINT (2.1490867 48.8902916),48.8902916,2.1490867
10.71C,avenue,MAC MAHON,PARIS 17,75117,75,POINT (2.458493 48.7161733),48.7161733,2.458493
10.71C,rue,GALLIENI,BOBIGNY,93008,93,POINT (2.2319716 48.9340009),48.9340009,2.2319716
10.71C,boulevard,VICTOR HUGO,CLICHY,92024,92,POINT (2.8288819 48.8141191),48.8141191,2.8288819
10.71C,rue,ROGER SALENGRO,VILLETANEUSE,93079,93,POINT (2.4800114 48.9123414),48.9123414,2.4800114
10.71C,rue,MAURICE BERTEAUX,BEZONS,95063,95,POINT (2.2921544 48.8485499),48.8485499,2.2921544
10.71C,place,PLACE DE L'EGLISE,BOISSISE-LE-ROI,77040,77,POINT (2.3386542 48.8766721),48.8766721,2.3386542
10.71C,avenue,JEAN JAURES,GAGNY,93032,93,POINT (2.3308864 48.8327946),48.8327946,2.3308864
10.71C,boulevard,LOUIS DAQUIN,GAGNY,93032,93,POINT (2.2743049 48.8523184),48.8523184,2.2743049
10.71C,avenue,HENRI BARBUSSE,COLOMBES,92025,92,POINT (2.2828168 48.8350216),48.8350216,2.2828168
10.71C,,DE GRIGNY,RIS-ORANGIS,91521,91,POINT (2.2352737 48.8299208),48.8299208,2.2352737
10.71C,rue,DE LA MAIRIE,SIVRY-COURTRY,77453,77,POINT (2.449116 48.9114618),48.9114618,2.449116
10.71C,avenue,DU 8 MAI 1945,LE BLANC-MESNIL,93007,93,POINT (2.4275217 48.7037399),48.7037399,2.4275217
10.71C,rue,DES VENDANGES PROCHAINES,CERGY,95127,95,POINT (2.4505142 48.8702332),48.8702332,2.4505142
10.71C,rue,JEANNE D ARC,SAINT-MANDE,94067,94,POINT (2.6634879 48.5357443),48.5357443,2.6634879
10.71C,rue,CHAMPIONNET,PARIS 18,75118,75,POINT (2.3750256 48.8295117),48.8295117,2.3750256
10.71C,rue,DE LA BUTTE VERTE,NOISY-LE-GRAND,93051,93,POINT (2.4314208 48.8452908),48.8452908,2.4314208
10.71C,rue,DAVID SIQUEIROS,SAINT-DENIS,93066,93,POINT (2.1926574 48.8854367),48.8854367,2.1926574
10.71C,rue,DU PETIT PALAIS,JOUARRE,77238,77,POINT (2.5128852 48.8630473),48.8630473,2.5128852
10.71C,rue,JEAN JAURES,CHAMPIGNY-SUR-MARNE,94017,94,POINT (2.2861241 48.7422885),48.7422885,2.2861241
10.71C,place,GABRIEL PERI,DUGNY,93030,93,POINT (2.2924553 48.8717893),48.8717893,2.2924553
10.71C,rue,DE L EGLISE,ERMONT,95219,95,POINT (2.3531704 48.8219389),48.8219389,2.3531704
10.71C,rue,CHARLES LORILLEUX,PUTEAUX,92062,92,POINT (2.3909927 48.9277169),48.9277169,2.3909927
10.71C,rue,DU SOUVENIR,NEMOURS,77333,77,POINT (2.3473906 48.885154),48.885154,2.3473906
10.71C,rue,GEORGES MARIE,ISSY-LES-MOULINEAUX,92040,92,POINT (2.3729764 48.8367911),48.8367911,2.3729764
10.71C,rue,JULES FERRY,IGNY,91312,91,POINT (2.458711 48.772062),48.772062,2.458711
10.71C,avenue,DE LA DIVISION LECLERC,LE BOURGET,93013,93,POINT (2.4256565 48.7957865),48.7957865,2.4256565
10.71C,rue,DES ABONDANCES,BOULOGNE-BILLANCOURT,92012,92,POINT (2.4213064 48.8755047),48.8755047,2.4213064
10.71C,rue,DE MELUN,PERTHES,77359,77,POINT (2.4162873 48.7772313),48.7772313,2.4162873
10.71C,rue,DE VOUILLE,PARIS 15,75115,75,POINT (2.5411684 48.8065455),48.8065455,2.5411684
10.71C,avenue,MOZART,PARIS 16,75116,75,POINT (2.4283331 48.8154628),48.8154628,2.4283331
10.71C,avenue,D'AUGUSTA,SAINT-GERMAIN-LES-CORBEIL,91553,91,POINT (2.1937908 48.8293739),48.8293739,2.1937908
10.71C,avenue,CHARLES DE GAULLE,SAINT-PIERRE-DU-PERRAY,91573,91,POINT (2.1976642 48.930188),48.930188,2.1976642
10.71C,rue,D' ETAMPES,MAISSE,91359,91,POINT (2.6742639 48.5482618),48.5482618,2.6742639
10.71C,boulevard,JEAN JAURES,CLICHY,92024,92,POINT (2.4878426 48.9253499),48.9253499,2.4878426
10.71C,boulevard,JEAN JAURES,CLICHY,92024,92,POINT (2.3684923 48.8632024),48.8632024,2.3684923
10.71C,rue,SAINT BLAISE,PARIS 20,75120,75,POINT (2.2692438 48.7963891),48.7963891,2.2692438
10.71C,avenue,VICTOR CRESSON,ISSY-LES-MOULINEAUX,92040,92,POINT (2.4417158 48.8992751),48.8992751,2.4417158
10.71C,rue,ORDENER,PARIS 18,75118,75,POINT (2.3794132 48.8670129),48.8670129,2.3794132
10.71C,rue,FESSART,BOULOGNE-BILLANCOURT,92012,92,POINT (2.4098219 48.7646607),48.7646607,2.4098219
10.71C,rue,DU DOME,BOULOGNE-BILLANCOURT,92012,92,POINT (1.9085634 49.0051325),49.0051325,1.9085634
10.71C,place,BEAUMARCHAIS,SAVIGNY-SUR-ORGE,91589,91,POINT (1.6369157 49.00008),49.00008,1.6369157
10.71C,place,JULES GUESDE,BOULOGNE-BILLANCOURT,92012,92,POINT (2.0440388 48.7075418),48.7075418,2.0440388
10.71C,place,OCTAVE CHANUTE,PARIS 20,75120,75,POINT (2.4467075 48.5163082),48.5163082,2.4467075
10.71C,avenue,JACQUES JEZEQUEL,VANVES,92075,92,POINT (2.4015373 48.8599073),48.8599073,2.4015373
10.71C,rue,HELENE COCHENNEC,AUBERVILLIERS,93001,93,POINT (2.3709431 48.8523901),48.8523901,2.3709431
10.71C,rue,DAVOUST,PANTIN,93055,93,POINT (2.3865823 48.8679799),48.8679799,2.3865823
10.71C,rue,GABRIEL PERI,SAINT-DENIS,93066,93,POINT (2.197712 48.896913),48.896913,2.197712
10.71C,rue,RENE CASSIN,LIEUSAINT,77251,77,POINT (2.3091993 48.8565251),48.8565251,2.3091993
10.71C,avenue,VOLTAIRE,SOISY-SOUS-MONTMORENCY,95598,95,POINT (2.146741 48.8532958),48.8532958,2.146741
10.71C,rue,DE BEAUCHAMP,TAVERNY,95607,95,POINT (2.3929471 48.8366106),48.8366106,2.3929471
10.71C,boulevard,GOUVION ST CYR,PARIS 17,75117,75,POINT (2.3849794 48.8674556),48.8674556,2.3849794
10.71C,rue,DE PICPUS,PARIS 12,75112,75,POINT (2.235742 48.8990623),48.8990623,2.235742
10.71C,rue,DES PAQUERETTES,CHOISY-LE-ROI,94022,94,POINT (2.2558028 48.9474468),48.9474468,2.2558028
10.71C,rue,HENRI BARBUSSE,VIRY-CHATILLON,91687,91,POINT (2.3963678 48.8232641),48.8232641,2.3963678
10.71C,rue,GRANDE RUE,MORET-LOING-ET-ORVANNE,77316,77,POINT (2.2924553 48.8717893),48.8717893,2.2924553
10.71C,avenue,ANATOLE FRANCE,CHOISY-LE-ROI,94022,94,POINT (2.3609937 48.7718334),48.7718334,2.3609937
10.71C,avenue,DU DOCTEUR ARNOLD NETTER,PARIS 12,75112,75,POINT (2.3684923 48.8632024),48.8632024,2.3684923
10.71C,rue,D AIGREMONT,POISSY,78498,78,POINT (2.0180077 48.7664468),48.7664468,2.0180077
10.71C,rue,DE TOLBIAC,PARIS 13,75113,75,POINT (2.0229891 48.8019696),48.8019696,2.0229891
10.71C,rue,ANDRE BONNENFANT,SAINT-GERMAIN-EN-LAYE,78551,78,POINT (2.3397706 48.6284496),48.6284496,2.3397706
10.71C,boulevard,CARNOT,SAINT-DENIS,93066,93,POINT (2.3109652 48.8977279),48.8977279,2.3109652
10.71C,boulevard,LEFEVRE,AULNAY-SOUS-BOIS,93005,93,POINT (2.3003133 48.9010264),48.9010264,2.3003133
10.71C,rue,DES PYRENEES,PARIS 20,75120,75,POINT (2.3746804 48.8428945),48.8428945,2.3746804
10.71C,rue,GRANDE,BOMBON,77044,77,POINT (2.3002214 48.8396323),48.8396323,2.3002214
10.71C,rue,JULIAN GRIMAU,DRANCY,93029,93,POINT (2.2583924 48.8933389),48.8933389,2.2583924
10.71C,rue,GEORGES HAUSSMANN,GUYANCOURT,78297,78,POINT (2.0445152 48.927017),48.927017,2.0445152
10.71C,rue,DE STALINGRAD,BOBIGNY,93008,93,POINT (2.291007 48.8422464),48.8422464,2.291007
10.71C,rue,DE LA ROQUETTE,PARIS 11,75111,75,POINT (2.2789061 48.8453013),48.8453013,2.2789061
10.71C,rue,HOCHE,MALAKOFF,92046,92,POINT (2.4116234 48.8786082),48.8786082,2.4116234
10.71C,rue,FERNAND LEGER,EPONE,78217,78,POINT (2.2637308 48.8290833),48.8290833,2.2637308
10.71C,rue,MARCADET,PARIS 18,75118,75,POINT (2.4050695 48.8417627),48.8417627,2.4050695
10.71C,avenue,DE SAINT OUEN,PARIS 17,75117,75,POINT (2.3402034 48.6820973),48.6820973,2.3402034
10.71C,rue,DE SUCY,BOISSY-SAINT-LEGER,94004,94,POINT (2.5333397 48.9082458),48.9082458,2.5333397
10.71C,avenue,DU GENERAL DE GAULLE,VILLEBON-SUR-YVETTE,91661,91,POINT (2.3939921 48.977548),48.977548,2.3939921
10.71C,rue,ETIENNE DOLET,ALFORTVILLE,94002,94,POINT (2.3679352 48.9952031),48.9952031,2.3679352
10.71C,rue,SIMART,PARIS 18,75118,75,POINT (2.5673883 48.9347569),48.9347569,2.5673883
10.71C,rue,DES BOURGUIGNONS,ASNIERES-SUR-SEINE,92004,92,POINT (2.4165373 48.9527132),48.9527132,2.4165373
10.71C,avenue,JOFFRE,EPINAY-SUR-SEINE,93031,93,POINT (2.3667308 48.8659584),48.8659584,2.3667308
10.71C,allée,ARISTIDE MAILLOL,ECOUEN,95205,95,POINT (2.3678532 48.8222386),48.8222386,2.3678532
10.71C,rue,FRANCIS MARTIN,VILLENEUVE-SAINT-GEORGES,94078,94,POINT (2.294476 48.8983159),48.8983159,2.294476
10.71C,avenue,PARMENTIER,PARIS 11,75111,75,POINT (2.3458469 48.6403203),48.6403203,2.3458469
10.71C,avenue,HENRI BARBUSSE,DRANCY,93029,93,POINT (2.2115619 48.8589434),48.8589434,2.2115619
10.71C,avenue,DE FLANDRE,PARIS 19,75119,75,POINT (2.331868 48.8518138),48.8518138,2.331868
10.71C,rue,DE LONGCHAMP,PARIS 16,75116,75,POINT (2.4298345 48.9308767),48.9308767,2.4298345
10.71C,avenue,HENRI BARBUSSE,DRANCY,93029,93,POINT (2.2994678 48.6563266),48.6563266,2.2994678
10.71C,avenue,HENRI BARBUSSE,DRANCY,93029,93,POINT (2.2701141 48.9029221),48.9029221,2.2701141
10.71C,rue,EMILE RASPAIL,ARCUEIL,94003,94,POINT (2.2126508 48.907255),48.907255,2.2126508
10.71C,avenue,D ARGENTEUIL,ASNIERES-SUR-SEINE,92004,92,POINT (2.3432391 48.8944645),48.8944645,2.3432391
10.71C,rue,GUY LE ROUGE,ROCHEFORT-EN-YVELINES,78522,78,POINT (2.9127923 48.9524789),48.9524789,2.9127923
10.71C,rue,DE LA CONVENTION,PARIS 15,75115,75,POINT (2.8893029 48.9579832),48.9579832,2.8893029
10.71C,rue,DE FONTENAY,BAGNEUX,92007,92,POINT (2.8110214 48.3745671),48.3745671,2.8110214
10.71C,place,AUGUSTE METIVIER,PARIS 20,75120,75,POINT (2.2720197 48.9074334),48.9074334,2.2720197
10.71C,rue,DE TOLBIAC,PARIS 13,75113,75,POINT (2.3567363 48.6551057),48.6551057,2.3567363
10.71C,avenue,DE CLICHY,PARIS 17,75117,75,POINT (2.3662959 48.7969151),48.7969151,2.3662959
10.71C,rue,DE MEAUX,MOUSSY-LE-VIEUX,77323,77,POINT (2.3788139 48.8727703),48.8727703,2.3788139
10.71C,rue,DU MOULIN,DAMMARIE-LES-LYS,77152,77,POINT (2.5770614 48.8687442),48.8687442,2.5770614
10.71C,rue,DE LA GROSSE PIERRE,VERNOUILLET,78643,78,POINT (2.3228631 48.8186535),48.8186535,2.3228631
10.71C,avenue,DES CHAMPS PIERREUX,NANTERRE,92050,92,POINT (2.0564820624902085 49.0132268),49.0132268,2.0564820624902085
10.71C,allée,DE GAGNY,CLICHY-SOUS-BOIS,93014,93,POINT (2.2945995 48.8492713),48.8492713,2.2945995
10.71C,,MAURICE AUDIN,TREMBLAY-EN-FRANCE,93073,93,POINT (2.3849794 48.8674556),48.8674556,2.3849794
10.71C,place,DES FETES,GAGNY,93032,93,POINT (2.3570582 48.8624663),48.8624663,2.3570582
10.71C,boulevard,ROGER SALENGRO,LIVRY-GARGAN,93046,93,POINT (2.3963476 48.903124),48.903124,2.3963476
10.71C,allée,MAURICE AUDIN,CLICHY-SOUS-BOIS,93014,93,POINT (2.3343602 48.8939071),48.8939071,2.3343602
10.71C,avenue,DU MARECHAL JOFFRE,GOURNAY-SUR-MARNE,93033,93,POINT (2.5951411 48.5667912),48.5667912,2.5951411
10.71C,rue,MAURICE SABATIER,VIRY-CHATILLON,91687,91,POINT (2.4145515 48.8145382),48.8145382,2.4145515
10.71C,rue,DE VARENNE,PARIS 7,75107,75,POINT (2.3354725 48.7052629),48.7052629,2.3354725
10.71C,avenue,DE VERSAILLES,PARIS 16,75116,75,POINT (2.3260235 48.8883163),48.8883163,2.3260235
10.71C,avenue,EUGENE VARLIN,VILLEPARISIS,77514,77,POINT (2.4092967 48.7965758),48.7965758,2.4092967
10.71C,avenue,SECRETAN,PARIS 19,75119,75,POINT (2.1858695 48.8879821),48.8879821,2.1858695
10.71C,boulevard,BRUNE,PARIS 14,75114,75,POINT (2.44472 48.8989545),48.8989545,2.44472
10.71C,rue,CAUCHOIX,DEUIL-LA-BARRE,95197,95,POINT (2.371741 48.9468135),48.9468135,2.371741
10.71C,avenue,STRATHKELVIN,CORBEIL-ESSONNES,91174,91,POINT (2.3547228 48.8439193),48.8439193,2.3547228
10.71C,boulevard,MASSENA,PARIS 13,75113,75,POINT (2.2893536 48.8250827),48.8250827,2.2893536
10.71C,rue,CARDINET,PARIS 17,75117,75,POINT (2.7211124 48.1994282),48.1994282,2.7211124
10.71C,avenue,DE LA REPUBLIQUE,VILLEJUIF,94076,94,POINT (2.3942744 48.9004683),48.9004683,2.3942744
10.71C,boulevard,BRUNE,PARIS 14,75114,75,POINT (2.320109 48.843895),48.843895,2.320109
10.71C,rue,MARCADET,PARIS 18,75118,75,POINT (2.1463623 48.9468166),48.9468166,2.1463623
10.71C,rue,D AUBERVILLIERS,PARIS 19,75119,75,POINT (2.1175632 48.9240151),48.9240151,2.1175632
10.71C,avenue,JEAN LOLIVE,PANTIN,93055,93,POINT (2.1362379 48.8212675),48.8212675,2.1362379
10.71C,place,DU MARCHE,MANTES-LA-VILLE,78362,78,POINT (2.0921235 49.0491409),49.0491409,2.0921235
10.71C,avenue,ARISTIDE BRIAND,CACHAN,94016,94,POINT (2.3878288 48.8538817),48.8538817,2.3878288
10.71C,avenue,GUYNEMER,GAGNY,93032,93,POINT (2.0454857 48.9276146),48.9276146,2.0454857
10.71C,rue,DE RICHELIEU,PARIS 1,75101,75,POINT (2.3309816 48.9035206),48.9035206,2.3309816
10.71C,rue,DU PLATEAU,BRUNOY,91114,91,POINT (2.3600605 48.9387999),48.9387999,2.3600605
10.71C,rue,LAMARCK,PARIS 18,75118,75,POINT (2.314209 49.0462315),49.0462315,2.314209
10.71C,avenue,MARCEAU,COURBEVOIE,92026,92,POINT (2.4348171 48.8522979),48.8522979,2.4348171
10.71C,avenue,DE LA REPUBLIQUE,COURBEVOIE,92026,92,POINT (2.6146046 48.9420396),48.9420396,2.6146046
10.71C,rue,CHARLES DE GAULLE,LUZARCHES,95352,95,POINT (2.4111237 48.9721098),48.9721098,2.4111237
10.71C,rue,EDOUARD VAILLANT,BONDY,93010,93,POINT (2.3122485 48.8829731),48.8829731,2.3122485
10.71C,avenue,FOCH,CORMEILLES-EN-PARISIS,95176,95,POINT (2.2233497 48.8870263),48.8870263,2.2233497
10.71C,avenue,GENERAL LECLERC,BEAUCHAMP,95051,95,POINT (1.9448396 48.7547753),48.7547753,1.9448396
10.71C,,DE LA LIBERATION,CHENNEVIERES-SUR-MARNE,94019,94,POINT (2.4035687 48.8843762),48.8843762,2.4035687
10.71C,place,CHARLES STEBER,LONGJUMEAU,91345,91,POINT (2.437462 48.9420796),48.9420796,2.437462
10.71C,,ABEL VARET,CLICHY,92024,92,POINT (2.3673308 48.8651235),48.8651235,2.3673308
10.71C,place,DE L UNION EUROPEENNE,MASSY,91377,91,POINT (2.4292322 48.6357669),48.6357669,2.4292322
10.71C,avenue,CHARLES DE GAULLE,LE PLESSIS-ROBINSON,92060,92,POINT (2.2868209 49.0019451),49.0019451,2.2868209
10.71C,rue,DE LA CROIX DE FER,SAINT-GERMAIN-EN-LAYE,78551,78,POINT (2.3742925 48.8526821),48.8526821,2.3742925
10.71C,rue,MONTMARTRE,PARIS 1,75101,75,POINT (2.4292322 48.6357669),48.6357669,2.4292322
10.71C,place,DU GENERAL DE GAULLE,LIMOURS,91338,91,POINT (2.1627588 48.4341808),48.4341808,2.1627588
10.71C,place,DE LA GARE,SUCY-EN-BRIE,94071,94,POINT (3.406144 48.6498451),48.6498451,3.406144
10.71C,rue,DES ECLUSES ST MARTIN,PARIS 10,75110,75,POINT (2.3788634 48.915269),48.915269,2.3788634
10.71C,rue,DE SATORY,VERSAILLES,78646,78,POINT (2.4372162 48.6963985),48.6963985,2.4372162
10.71C,place,LOUIS ARAGON,COLOMBES,92025,92,POINT (2.1120128 48.8852079),48.8852079,2.1120128
10.71C,rue,DU FAUBOURG SAINT MARTIN,PARIS 10,75110,75,POINT (2.3680599 48.9622326),48.9622326,2.3680599
10.71C,rue,DU FAUBOURG SAINT MARTIN,PARIS 10,75110,75,POINT (2.3576487 48.9205027),48.9205027,2.3576487
10.71C,,DE L ALSACE,DAMMARIE-LES-LYS,77152,77,POINT (2.4977758 48.8677659),48.8677659,2.4977758
10.71C,boulevard,VOLTAIRE,PARIS 11,75111,75,POINT (2.6016164012079654 48.34271055),48.34271055,2.6016164012079654
10.71C,rue,DE MEAUX,PARIS 19,75119,75,POINT (2.4467763 48.934345),48.934345,2.4467763
10.71C,rue,DU FAUBOURG SAINT HONORE,PARIS 8,75108,75,POINT (2.2963357 48.9335202),48.9335202,2.2963357
10.71C,rue,SALVADOR ALLENDE,PALAISEAU,91477,91,POINT (2.7074486 48.4684284),48.4684284,2.7074486
10.71C,avenue,DU GAL DE GAULLE,MEUDON,92048,92,POINT (2.2921221 48.7903034),48.7903034,2.2921221
10.71C,avenue,PAUL VAILLANT COUTURIER,LA COURNEUVE,93027,93,POINT (2.4497821 48.8786558),48.8786558,2.4497821
10.71C,rue,DU GENERAL DE GAULLE,POISSY,78498,78,POINT (2.3345274 48.873319),48.873319,2.3345274
10.71C,rue,ST DOMINIQUE,PARIS 7,75107,75,POINT (2.2371136 48.8835934),48.8835934,2.2371136
10.71C,rue,MAUREGARD,MONTEVRAIN,77307,77,POINT (2.3117656 48.8869388),48.8869388,2.3117656
10.71C,rue,DU GENERAL DE GAULLE,BALLANCOURT-SUR-ESSONNE,91045,91,POINT (1.8301216 48.6426652),48.6426652,1.8301216
10.71C,rue,DU GENERAL LECLERC,MONTESSON,78418,78,POINT (1.9003905 48.8134391),48.8134391,1.9003905
10.71C,boulevard,DU MARECHAL FOCH,NEUILLY-SUR-MARNE,93050,93,POINT (2.5452942 48.8233721),48.8233721,2.5452942
10.71C,rue,PRESIDENT KENNEDY,ALFORTVILLE,94002,94,POINT (2.3537559 48.645759),48.645759,2.3537559
10.71C,rue,ST EXUPERY,MEUDON,92048,92,POINT (2.5060924 48.8513585),48.8513585,2.5060924
10.71C,avenue,DE VERDUN,IVRY-SUR-SEINE,94041,94,POINT (2.3356842 48.9048409),48.9048409,2.3356842
10.71C,rue,DIDEROT,CHAMPIGNY-SUR-MARNE,94017,94,POINT (2.3854877 48.8851093),48.8851093,2.3854877
10.71C,rue,DE CONFLANS,HERBLAY-SUR-SEINE,95306,95,POINT (2.4171443 48.893969),48.893969,2.4171443
10.71C,avenue,DU GENERAL LECLERC,PARIS 14,75114,75,POINT (2.370042 48.8751972),48.8751972,2.370042
10.71C,rue,DE LA COUTURE,VILLENEUVE-SUR-BELLOT,77512,77,POINT (2.2641975 48.6174756),48.6174756,2.2641975
10.71C,avenue,DE VERSAILLES,PARIS 16,75116,75,POINT (2.2449169 48.8839432),48.8839432,2.2449169
10.71C,rue,DE SARTROUVILLE,BEZONS,95063,95,POINT (2.3444789 48.8770896),48.8770896,2.3444789
10.71C,avenue,PASTEUR,BAGNOLET,93006,93,POINT (2.4646049 48.893723),48.893723,2.4646049
10.71C,place,DE L EGLISE,SOISY-SOUS-MONTMORENCY,95598,95,POINT (2.2968483 48.8257595),48.8257595,2.2968483
10.71C,avenue,DE LA GARE,VILLEPINTE,93078,93,POINT (2.5337319 48.7221147),48.7221147,2.5337319
10.71C,rue,COLONEL DE ROCHEBRUNE,RUEIL-MALMAISON,92063,92,POINT (2.0338738729004335 49.0479927),49.0479927,2.0338738729004335
10.71C,place,PIERRE SEMARD,VILLENEUVE-SAINT-GEORGES,94078,94,POINT (2.4689998 48.7449722),48.7449722,2.4689998
10.71C,rue,DU POTEAU,PARIS 18,75118,75,POINT (2.347903 48.8885709),48.8885709,2.347903
10.71C,place,DES HALLES,ORGERUS,78465,78,POINT (2.3606588 48.8393616),48.8393616,2.3606588
10.71C,rue,JEAN PIERRE TIMBAUD,PARIS 11,75111,75,POINT (2.3300249 48.8338639),48.8338639,2.3300249
10.71C,rue,DU FBG DU TEMPLE,PARIS 10,75110,75,POINT (2.3908221 48.8389263),48.8389263,2.3908221
10.71C,rue,DE TURIN,PARIS 8,75108,75,POINT (2.4309395 48.7849334),48.7849334,2.4309395
10.71C,avenue,TRUDAINE,PARIS 9,75109,75,POINT (2.4112317 48.9910726),48.9910726,2.4112317
10.71C,rue,DE METZ,COLOMBES,92025,92,POINT (2.6064326 48.9089655),48.9089655,2.6064326
10.71C,avenue,ANATOLE FRANCE,BONDY,93010,93,POINT (2.6428683 48.8495041),48.8495041,2.6428683
10.71C,boulevard,EDOUARD BRANLY,ROMAINVILLE,93063,93,POINT (2.291449 48.825646),48.825646,2.291449
10.71C,rue,CROZATIER,PARIS 12,75112,75,POINT (2.2575752 48.9141966),48.9141966,2.2575752
10.71C,rue,WURTZ,PARIS 13,75113,75,POINT (3.0619996324960814 48.45258015),48.45258015,3.0619996324960814
10.71C,rue,DE LA CHAPELLE,VILLEJUIF,94076,94,POINT (2.539549 48.808699),48.808699,2.539549
10.71C,quai,DE SEINE,SAINT-MAMMES,77419,77,POINT (2.4163193 48.852245),48.852245,2.4163193
10.71C,rue,DES BOIS,PARIS 19,75119,75,POINT (2.6002187 48.7008046),48.7008046,2.6002187
10.71C,avenue,VICTOR HUGO,VANVES,92075,92,POINT (2.3171107 48.8434366),48.8434366,2.3171107
10.71C,rue,DE MAUBEUGE,PARIS 9,75109,75,POINT (2.4428327 48.8624167),48.8624167,2.4428327
10.71C,place,DE LA FRATERNITE,SUCY-EN-BRIE,94071,94,POINT (2.370708 48.8453697),48.8453697,2.370708
10.71C,avenue,DE LA REPUBLIQUE,LES MUREAUX,78440,78,POINT (1.6768602 48.9950564),48.9950564,1.6768602
10.71C,rue,RAYMOND LOSSERAND,PARIS 14,75114,75,POINT (2.2712599 48.7092435),48.7092435,2.2712599
10.71C,rue,DE LA REUNION,PARIS 20,75120,75,POINT (2.4090223 48.9194522),48.9194522,2.4090223
10.71C,avenue,DE LA REPUBLIQUE,EPINAY-SUR-SEINE,93031,93,POINT (2.2355793 48.8281772),48.8281772,2.2355793
10.71C,rue,CAULAINCOURT,PARIS 18,75118,75,POINT (2.2374913 48.7850256),48.7850256,2.2374913
10.71C,place,DU GEN DE GAULLE,PONTOISE,95500,95,POINT (2.487036810140477 48.77172795),48.77172795,2.487036810140477
10.71C,rue,MAXIME PETIT,VIGNEUX-SUR-SEINE,91657,91,POINT (2.2449169 48.8839432),48.8839432,2.2449169
10.71C,rue,CHARLES DE GAULLE,SAINTRY-SUR-SEINE,91577,91,POINT (2.3211078 48.7932621),48.7932621,2.3211078
10.71C,rue,MERTENS,BOIS-COLOMBES,92009,92,POINT (2.6787449 48.8674476),48.8674476,2.6787449
10.71C,rue,JEAN JAURES,STAINS,93072,93,POINT (2.2531849 48.9421164),48.9421164,2.2531849
10.71C,avenue,JULES FERRY,LES CLAYES-SOUS-BOIS,78165,78,POINT (2.2092571 48.9341042),48.9341042,2.2092571
10.71C,place,DE LATTRE DE TASSIGNY,CHEVILLY-LARUE,94021,94,POINT (2.5382175 48.8124124),48.8124124,2.5382175
10.71C,place,HAROUARD,LIZY-SUR-OURCQ,77257,77,POINT (2.3238091 48.7921812),48.7921812,2.3238091
10.71C,rue,ARISTIDE BRIAND,LEVALLOIS-PERRET,92044,92,POINT (2.3620663 48.8101414),48.8101414,2.3620663
10.71C,rue,D ORLY,RUNGIS,94065,94,POINT (2.2584511 48.9886666),48.9886666,2.2584511
10.71C,rue,DE BEZONS,COURBEVOIE,92026,92,POINT (2.602626 48.787056),48.787056,2.602626
10.71C,avenue,AUGUSTIN DUMONT,MALAKOFF,92046,92,POINT (2.5557676 48.7922565),48.7922565,2.5557676
10.71C,avenue,LEON BLUM,LE PLESSIS-ROBINSON,92060,92,POINT (2.4871527 48.9503621),48.9503621,2.4871527
10.71C,avenue,DE PARIS,VINCENNES,94080,94,POINT (2.2776907 48.9906282),48.9906282,2.2776907
