activitePrincipaleEtablissement,typeVoieEtablissement,libelleVoieEtablissement,libelleCommuneEtablissement,codePostalEtablissement,departement,geometry,long,lat
10.71C,rue,ANDRE KARMAN,AUBERVILLIERS,93300,93,POINT (49.0328371 2.4754959),2.4754959,49.0328371
10.71C,avenue,DU DUC DE DANTZIG,PONTAULT-COMBAULT,77340,77,POINT (48.4067562 2.7028727),2.7028727,48.4067562
10.71C,avenue,DU DUC DE DANTZIG,PONTAULT-COMBAULT,77340,77,POINT (48.9636048 2.2977942),2.2977942,48.9636048
10.71C,rue,DU GENERAL DE GAULLE,GRISY-LES-PLATRES,95810,95,POINT (48.8492162 2.336455),2.336455,48.8492162
10.71C,avenue,DE LA DIVISION LECLERC,VALENTON,94460,94,POINT (48.9312743 2.4255605),2.4255605,48.9312743
10.71C,boulevard,SAINT GERMAIN,PARIS 5,75005,75,POINT (48.9387999 2.3600605),2.3600605,48.9387999
10.71C,rue,GEORGES PITARD,PARIS 15,75015,75,POINT (48.9494889 2.6004877),2.6004877,48.9494889
10.71C,rue,JEAN JAURES,CLAYE-SOUILLY,77410,77,POINT (48.7676 2.2798069),2.2798069,48.7676
10.71C,rue,DE BOULAINVILLIERS,PARIS 16,75016,75,POINT (48.864401 2.3499072),2.3499072,48.864401
10.71C,avenue,D'ITALIE,PARIS 13,75013,75,POINT (48.1742157 2.8723994),2.8723994,48.1742157
10.71C,,DE SAINT GERMAIN,SAINT-NOM-LA-BRETECHE,78860,78,POINT (48.1495609 2.8330306),2.8330306,48.1495609
10.71C,rue,GAMBETTA,BRIE-COMTE-ROBERT,77170,77,POINT (48.8469003 2.2417253),2.2417253,48.8469003
10.71C,rue,HENRI FOUILLERET,LONGUEVILLE,77650,77,POINT (48.8708317 2.3279926),2.3279926,48.8708317
10.71C,rue,GUERSANT,PARIS 17,75017,75,POINT (48.987969 2.3192765),2.3192765,48.987969
10.71C,rue,LOUISE MICHEL,LEVALLOIS-PERRET,92300,92,POINT (48.8886149 2.409051),2.409051,48.8886149
10.71C,place,BRIGITTE GROS,MEULAN-EN-YVELINES,78250,78,POINT (48.912912 2.3852959),2.3852959,48.912912
10.71C,rue,PIERRE CURIE,LA COURNEUVE,93120,93,POINT (49.0291673 2.4744489),2.4744489,49.0291673
10.71C,rue,RAYMOND LOSSERAND,PARIS 14,75014,75,POINT (48.758841 2.4114276),2.4114276,48.758841
10.71C,rue,PAUL VAILLANT COUTURIER,ALFORTVILLE,94140,94,POINT (49.1419691 2.2863149),2.2863149,49.1419691
10.71C,boulevard,SAINT MARCEL,PARIS 5,75005,75,POINT (48.9089153 2.3362692),2.3362692,48.9089153
10.71C,place,DE LA GARE,VILLEMOMBLE,93250,93,POINT (48.8812448 2.3144773),2.3144773,48.8812448
10.71C,rue,CHARLES DE GAULLE,SAINT-ARNOULT-EN-YVELINES,78730,78,POINT (48.7268384 2.242792),2.242792,48.7268384
10.71C,rue,D ARNOUVILLE,GONESSE,95500,95,POINT (48.8841709 2.3216573),2.3216573,48.8841709
10.71C,boulevard,DU GENERAL LECLERC,CLICHY,92110,92,POINT (48.8555956 2.5917433),2.5917433,48.8555956
10.71C,rue,DE CLIGNANCOURT,PARIS 18,75018,75,POINT (48.8370594 2.4083717),2.4083717,48.8370594
10.71C,quai,PANHARD ET LEVASSOR,PARIS 13,75013,75,POINT (48.9555183 2.1954446),2.1954446,48.9555183
10.71C,rue,ANDRE LE BOURBLANC,NOISY-LE-ROI,78590,78,POINT (48.7849735 2.1829003),2.1829003,48.7849735
10.71C,avenue,ANATOLE FRANCE,CHOISY-LE-ROI,94600,94,POINT (48.4070579 2.7212173),2.7212173,48.4070579
10.71C,place,DU QUATORZE JUILLET,SAINT-REMY-LES-CHEVREUSE,78470,78,POINT (48.8887047 2.3015734),2.3015734,48.8887047
10.71C,rue,JEAN JAURES,TRAPPES,78190,78,POINT (48.8302579 2.2846417),2.2846417,48.8302579
10.71C,boulevard,PASTEUR,PARIS 15,75015,75,POINT (48.86616 2.3396356),2.3396356,48.86616
10.71C,rue,DU BAC,PARIS 7,75007,75,POINT (48.8550149 2.3631694),2.3631694,48.8550149
10.71C,avenue,DU COMMANDANT BARRE,VIRY-CHATILLON,91170,91,POINT (48.8609965 2.361495),2.361495,48.8609965
10.71C,avenue,DE LA GARE,PONTAULT-COMBAULT,77340,77,POINT (48.9222605 2.1881627),2.1881627,48.9222605
10.71C,place,DU 14 JUILLET,VIGNEUX-SUR-SEINE,91270,91,POINT (48.8154628 2.4283331),2.4283331,48.8154628
10.71C,boulevard,VICTOR BORDIER,MONTIGNY-LES-CORMEILLES,95370,95,POINT (48.8452908 2.4314208),2.4314208,48.8452908
10.71C,rue,PIERRE ET MARIE CURIE,BAGNOLET,93170,93,POINT (48.8891307 2.4101096),2.4101096,48.8891307
10.71C,avenue,DE WAGRAM,PARIS 17,75017,75,POINT (48.8850945 2.3265353),2.3265353,48.8850945
10.71C,boulevard,DU MARECHAL FOCH,NOISY-LE-GRAND,93160,93,POINT (48.8574802 2.3864651),2.3864651,48.8574802
10.71C,avenue,DU GENERAL GALLIENI,JOINVILLE-LE-PONT,94340,94,POINT (48.9150958 2.401874),2.401874,48.9150958
10.71C,avenue,NIEL,PARIS 17,75017,75,POINT (48.950712 2.324693),2.324693,48.950712
10.71C,rue,COLBERT,COLOMBES,92700,92,POINT (48.9457453 2.335463),2.335463,48.9457453
10.71C,avenue,DU PRESIDENT WILSON,SAINT-DENIS,93210,93,POINT (48.6972549 2.4727969),2.4727969,48.6972549
10.71C,rue,BOTZARIS,PARIS 19,75019,75,POINT (48.3100323 2.0840567),2.0840567,48.3100323
10.71C,rue,ST YVES,PARIS 14,75014,75,POINT (48.8941807 2.346141),2.346141,48.8941807
10.71C,place,CARNOT,ROSNY-SOUS-BOIS,93110,93,POINT (48.8278561 2.3328729),2.3328729,48.8278561
10.71C,boulevard,DE VAUGIRARD,PARIS 15,75015,75,POINT (48.9143405 2.2714644),2.2714644,48.9143405
10.71C,rue,JACQUES DUCLOS,AULNAY-SOUS-BOIS,93600,93,POINT (48.783675 2.4538529),2.4538529,48.783675
10.71C,rue,DE LA LIBERTE,SAVIGNY-SUR-ORGE,91600,91,POINT (48.8312725 2.2919358),2.2919358,48.8312725
10.71C,rue,DU GENERAL LECLERC,SAINT-LEU-LA-FORET,95320,95,POINT (48.8526821 2.3742925),2.3742925,48.8526821
10.71C,rue,PIERRE BROSSOLETTE,LE PLESSIS-BOUCHARD,95130,95,POINT (48.8492905 2.3988258),2.3988258,48.8492905
10.71C,place,DU MARCHE,THIAIS,94320,94,POINT (48.9602136 2.0630982),2.0630982,48.9602136
10.71C,avenue,DE LA REPUBLIQUE,MANTES-LA-JOLIE,78200,78,POINT (48.8953716 2.3510906),2.3510906,48.8953716
10.71C,boulevard,DES COTEAUX,RUEIL-MALMAISON,92500,92,POINT (48.624927 2.4269002),2.4269002,48.624927
10.71C,rue,PAUL VERLAINE,SAINT-MAURICE,94410,94,POINT (48.8281428 2.3063177),2.3063177,48.8281428
10.71C,avenue,D ARGENTEUIL,BOIS-COLOMBES,92270,92,POINT (48.9009931 2.3054131),2.3054131,48.9009931
10.71C,rue,DU COMMERCE,COLOMBES,92700,92,POINT (48.786087 2.4262888),2.4262888,48.786087
10.71C,rue,CURIAL,PARIS 19,75019,75,POINT (48.886508 2.3115838),2.3115838,48.886508
10.71C,rue,DE PARIS,JOINVILLE-LE-PONT,94340,94,POINT (48.8145514 2.3997897),2.3997897,48.8145514
10.71C,rue,DE LA SABLIERE,MENNECY,91540,91,POINT (48.9333007 2.0410599),2.0410599,48.9333007
10.71C,rue,ETIENNE LEBEAU,ATHIS-MONS,91200,91,POINT (48.927469 2.0420957),2.0420957,48.927469
10.71C,avenue,DE SAVIGNY,AULNAY-SOUS-BOIS,93600,93,POINT (48.9465815 2.2328308),2.2328308,48.9465815
10.71C,rue,D AVRON,PARIS 20,75020,75,POINT (48.8536669 2.2899544),2.2899544,48.8536669
10.71C,rue,PIERRE BROSSOLETTE,SARCELLES,95200,95,POINT (48.8368488 2.3494536),2.3494536,48.8368488
10.71C,rue,PIERRE HEMONNOT,SAINT-GRATIEN,95210,95,POINT (48.9395302 2.3565008),2.3565008,48.9395302
10.71C,avenue,DIVISION LECLERC,ANTONY,92160,92,POINT (48.9713514 1.8478193),1.8478193,48.9713514
10.71C,rue,DES RIGOLES,PARIS 20,75020,75,POINT (48.9310748 2.3524333),2.3524333,48.9310748
10.71C,avenue,PAUL CEZANNE,ROISSY-EN-BRIE,77680,77,POINT (48.8048908 2.3638052),2.3638052,48.8048908
10.71C,place,DES TILLEULS,SEINE-PORT,77240,77,POINT (48.6094535 2.6177109),2.6177109,48.6094535
10.71C,rue,DE MONCEAU,PARIS 8,75008,75,POINT (48.9257441 2.3266931),2.3266931,48.9257441
10.71C,avenue,ANATOLE FRANCE,BONDY,93140,93,POINT (48.7781076 2.335677),2.335677,48.7781076
10.71C,,DE VINCENNES,PARIS 12,75012,75,POINT (48.8424874 2.3073291),2.3073291,48.8424874
10.71C,,CHARLES DE GAULLE,BRY-SUR-MARNE,94360,94,POINT (49.0607154 2.0660554),2.0660554,49.0607154
10.71C,boulevard,DE BELLECHASSE,SAINT-MAUR-DES-FOSSES,94100,94,POINT (48.7405168 2.256497),2.256497,48.7405168
10.71C,avenue,CLARA GRANDET,BONDY,93140,93,POINT (48.8987704 2.0746336),2.0746336,48.8987704
10.71C,rue,D AVRON,PARIS 20,75020,75,POINT (48.9453618 2.152438),2.152438,48.9453618
10.71C,avenue,DE LA REPUBLIQUE,COURBEVOIE,92400,92,POINT (49.0414562 2.1125197),2.1125197,49.0414562
10.71C,avenue,LAMARTINE,BESSANCOURT,95550,95,POINT (48.6559811 2.4298105),2.4298105,48.6559811
10.71C,rue,AUGUSTE DELAUNE,VILLEJUIF,94800,94,POINT (48.900271 2.5673649),2.5673649,48.900271
10.71C,avenue,GAMBETTA,CHATOU,78400,78,POINT (48.9544629 2.5994966),2.5994966,48.9544629
10.71C,place,DE LA REPUBLIQUE,LA CHAPELLE-LA-REINE,77760,77,POINT (48.8291635 2.2479347),2.2479347,48.8291635
10.71C,rue,DU FBG ST ANTOINE,PARIS 11,75011,75,POINT (48.9442905 2.5191769),2.5191769,48.9442905
10.71C,avenue,MAURICE THOREZ,IVRY-SUR-SEINE,94200,94,POINT (48.7772313 2.4162873),2.4162873,48.7772313
10.71C,avenue,DE LA DIVISION LECLERC,CHATENAY-MALABRY,92290,92,POINT (48.8452908 2.4314208),2.4314208,48.8452908
10.71C,rue,DES PYRENEES,PARIS 20,75020,75,POINT (48.8807206 2.2407313),2.2407313,48.8807206
10.71C,rue,DE TOLBIAC,PARIS 13,75013,75,POINT (48.8526005 2.4668239),2.4668239,48.8526005
10.71C,avenue,DU MARECHAL FOCH,BURES-SUR-YVETTE,91440,91,POINT (48.9697085 2.3836135),2.3836135,48.9697085
10.71C,avenue,DE LA PORTE DE CHOISY,PARIS 13,75013,75,POINT (48.9697085 2.3836135),2.3836135,48.9697085
10.71C,rue,DE VERSAILLES,LONGNES,78980,78,POINT (48.6453262 2.3339452),2.3339452,48.6453262
10.71C,,DE L'ELBE,SERRIS,77700,77,POINT (48.6453262 2.3339452),2.3339452,48.6453262
10.71C,rue,DE PARIS,TOURNAN-EN-BRIE,77220,77,POINT (48.6453262 2.3339452),2.3339452,48.6453262
10.71C,avenue,MOZART,PARIS 16,75016,75,POINT (48.9424498 2.383586),2.383586,48.9424498
10.71C,rue,MARCEL SEMBAT,AULNAY-SOUS-BOIS,93600,93,POINT (48.7294158 2.4470329),2.4470329,48.7294158
10.71C,avenue,JOFFRE,LA GARENNE-COLOMBES,92250,92,POINT (49.03705215 2.078784249611399),2.078784249611399,49.03705215
10.71C,place,CENDRILLON,GUYANCOURT,78280,78,POINT (49.03705215 2.078784249611399),2.078784249611399,49.03705215
10.71C,boulevard,LOUIS BOON,SUCY-EN-BRIE,94370,94,POINT (48.9137652 2.3831454),2.3831454,48.9137652
10.71C,rue,DE BAGNOLET,PARIS 20,75020,75,POINT (48.8399825 2.4808885),2.4808885,48.8399825
10.71C,place,DU GEN DE GAULLE,PONTOISE,95300,95,POINT (48.8349123 2.4733674),2.4733674,48.8349123
10.71C,rue,PASTEUR,PLAISIR,78370,78,POINT (48.9098845 2.1798216),2.1798216,48.9098845
10.71C,rue,DES FRANCS SABLONS,PLAISIR,78370,78,POINT (48.7637153 2.1675099),2.1675099,48.7637153
10.71C,rue,ST PLACIDE,PARIS 6,75006,75,POINT (48.8430869 2.5250705),2.5250705,48.8430869
10.71C,avenue,DU MARECHAL FOCH,BURES-SUR-YVETTE,91440,91,POINT (48.9139764 2.448012),2.448012,48.9139764
10.71C,avenue,DU MARECHAL FOCH,BURES-SUR-YVETTE,91440,91,POINT (48.9077713 2.3408664),2.3408664,48.9077713
10.71C,rue,BERANGER,MALAKOFF,92240,92,POINT (48.9626643 2.8759734),2.8759734,48.9626643
10.71C,rue,DU GENERAL LECLERC,CRETEIL,94000,94,POINT (48.9579832 2.8893029),2.8893029,48.9579832
10.71C,place,SAINT JEAN,MELUN,77000,77,POINT (48.8915477 2.4157403),2.4157403,48.8915477
10.71C,rue,MAURICE THOREZ,NANTERRE,92000,92,POINT (48.9562644 2.8796429),2.8796429,48.9562644
10.71C,place,JACQUES BREL,RIS-ORANGIS,91130,91,POINT (48.8003954 2.2615048),2.2615048,48.8003954
10.71C,rue,DU GENERAL LECLERC,MORANGIS,91420,91,POINT (48.8818129 2.3135399),2.3135399,48.8818129
10.71C,rue,SAINT HONORE,PARIS 1,75001,75,POINT (48.8867891 2.2835858),2.2835858,48.8867891
10.71C,rue,CAULAINCOURT,PARIS 18,75018,75,POINT (48.9203566 2.3867389),2.3867389,48.9203566
10.71C,rue,CHARLES DE GAULLE,SAINTRY-SUR-SEINE,91250,91,POINT (48.9874605 2.2949016),2.2949016,48.9874605
10.71C,avenue,DUMONT,AULNAY-SOUS-BOIS,93600,93,POINT (48.8246754 2.3758421),2.3758421,48.8246754
10.71C,rue,DE LANCRY,PARIS 10,75010,75,POINT (48.8391484 2.7094919),2.7094919,48.8391484
10.71C,avenue,ARISTIDE BRIAND,MORANGIS,91420,91,POINT (48.8402591 2.3525527),2.3525527,48.8402591
10.71C,boulevard,DE MAGENTA,PARIS 10,75010,75,POINT (48.8483066 2.3881028),2.3881028,48.8483066
10.71C,rue,HOUDAN,SCEAUX,92330,92,POINT (48.9324501 2.381273),2.381273,48.9324501
10.71C,place,DU COEUR BATTANT,VAUREAL,95490,95,POINT (48.7011921 2.5420776),2.5420776,48.7011921
10.71C,rue,DUPETIT THOUARS,PARIS 3,75003,75,POINT (48.9406902 2.6793095),2.6793095,48.9406902
10.71C,rue,NOTRE DAME DES CHAMPS,PARIS 6,75006,75,POINT (48.8006735 2.2635116),2.2635116,48.8006735
10.71C,rue,DES PINSONS,GOUSSAINVILLE,95190,95,POINT (48.8185283 2.3010407),2.3010407,48.8185283
10.71C,rue,GRANDE,FONTAINEBLEAU,77300,77,POINT (48.8185283 2.3010407),2.3010407,48.8185283
10.71C,avenue,GALLIENI,EPINAY-SUR-SEINE,93800,93,POINT (48.7912321 2.2940543),2.2940543,48.7912321
10.71C,avenue,FRANCIS DE PRESSENSE,LE BOURGET,93350,93,POINT (48.8492162 2.336455),2.336455,48.8492162
10.71C,boulevard,FELIX FAURE,SAINT-DENIS,93200,93,POINT (48.854939 2.4194398),2.4194398,48.854939
10.71C,avenue,EUGENE VARLIN,VILLEPARISIS,77270,77,POINT (48.8851812 2.6231276),2.6231276,48.8851812
10.71C,rue,JEAN LONGUET,CHATENAY-MALABRY,92290,92,POINT (48.4867565 2.707217),2.707217,48.4867565
10.71C,rue,TIQUETONNE,PARIS 2,75002,75,POINT (48.689119 2.4123089),2.4123089,48.689119
10.71C,rue,SAINT MARTIN,EGREVILLE,77620,77,POINT (48.5667912 2.5951411),2.5951411,48.5667912
10.71C,rue,GAMBETTA,BOULOGNE-BILLANCOURT,92100,92,POINT (48.9963798 2.0977862),2.0977862,48.9963798
10.71C,rue,DE CAUMARTIN,PARIS 9,75009,75,POINT (48.266339 2.6962614),2.6962614,48.266339
10.71C,rue,GABRIEL PERI,LE PRE-SAINT-GERVAIS,93310,93,POINT (48.8233059 2.3495313),2.3495313,48.8233059
10.71C,rue,ANDRE KARMAN,AUBERVILLIERS,93300,93,POINT (48.8229457 1.6366194),1.6366194,48.8229457
10.71C,rue,VICTOR BASCH,GOUSSAINVILLE,95190,95,POINT (48.8530513 2.3898439),2.3898439,48.8530513
10.71C,rue,PARMENTIER,CHOISY-LE-ROI,94600,94,POINT (48.8495601 2.3848362),2.3848362,48.8495601
10.71C,rue,DE MONTREUIL,PARIS 11,75011,75,POINT (48.901544 2.2513919),2.2513919,48.901544
10.71C,place,DE LA NATION,PARIS 12,75012,75,POINT (48.8772941 2.1815934),2.1815934,48.8772941
10.71C,rue,ANSELME,SAINT-OUEN-SUR-SEINE,93400,93,POINT (48.8185283 2.3010407),2.3010407,48.8185283
10.71C,boulevard,DE COURCELLES,PARIS 8,75008,75,POINT (48.9595645 2.3988438),2.3988438,48.9595645
10.71C,rue,DE L EFFORT MUTUEL,PALAISEAU,91120,91,POINT (48.887017 2.3331354),2.3331354,48.887017
10.71C,rue,DES BATIGNOLLES,PARIS 17,75017,75,POINT (48.8366762 2.2960133),2.2960133,48.8366762
10.71C,avenue,JEAN JAURES,CHAMPS-SUR-MARNE,77420,77,POINT (48.7408169 2.4041777),2.4041777,48.7408169
10.71C,boulevard,SOULT,PARIS 12,75012,75,POINT (48.706621 2.4879597),2.4879597,48.706621
10.71C,rue,ANTOINE DE SAINT EXUPERY,CORMEILLES-EN-PARISIS,95240,95,POINT (48.9137217 2.3822357),2.3822357,48.9137217
10.71C,avenue,DU GENERAL DE GAULLE,VELIZY-VILLACOUBLAY,78140,78,POINT (50.5203149 1.6326643),1.6326643,50.5203149
10.71C,rue,REMY DUMONCEL,AVON,77210,77,POINT (48.9018024 2.422303),2.422303,48.9018024
10.71C,boulevard,BERTHIER,PARIS 17,75017,75,POINT (48.6146193 2.3046861),2.3046861,48.6146193
10.71C,rue,ERNEST RENAN,ISSY-LES-MOULINEAUX,92130,92,POINT (48.9092361 2.5037531),2.5037531,48.9092361
10.71C,rue,GEORGES SEURAT,AULNAY-SOUS-BOIS,93600,93,POINT (48.9183805 2.4361602),2.4361602,48.9183805
10.71C,rue,BIOT,PARIS 17,75017,75,POINT (48.8916092 2.1916894),2.1916894,48.8916092
10.71C,rue,DES PETITS CHAMPS,PARIS 2,75002,75,POINT (48.8791713 2.297005),2.297005,48.8791713
10.71C,rue,DE TURENNE,PARIS 3,75003,75,POINT (48.8586763 2.3055271),2.3055271,48.8586763
10.71C,rue,DE SAINTONGE,PARIS 3,75003,75,POINT (48.8735401 2.4603652),2.4603652,48.8735401
10.71C,rue,MARCEL SEMBAT,HOUILLES,78800,78,POINT (48.8435769 2.4659774),2.4659774,48.8435769
10.71C,avenue,DE PARIS,VINCENNES,94300,94,POINT (48.6988417 2.2071965),2.2071965,48.6988417
10.71C,rue,MEHUL,PANTIN,93500,93,POINT (48.8970104 2.2416615),2.2416615,48.8970104
10.71C,avenue,DE CLICHY,PARIS 17,75017,75,POINT (48.9234286 2.5145925),2.5145925,48.9234286
10.71C,rue,DE LA FOLIE REGNAULT,PARIS 11,75011,75,POINT (48.9765766 1.9182736),1.9182736,48.9765766
10.71C,rue,DANIELLE CASANOVA,AUBERVILLIERS,93300,93,POINT (48.8343932 2.3599635),2.3599635,48.8343932
10.71C,avenue,DE LA REPUBLIQUE,EPINAY-SUR-SEINE,93800,93,POINT (48.5487626 2.4050369),2.4050369,48.5487626
10.71C,boulevard,FOCH,EPINAY-SUR-SEINE,93800,93,POINT (48.6890977 2.3843371),2.3843371,48.6890977
10.71C,rue,DE DOMREMY,PARIS 13,75013,75,POINT (48.8728665 2.5338916),2.5338916,48.8728665
10.71C,rue,JULIEN BOURSIER,VILLIERS-LE-BEL,95400,95,POINT (48.7867862 2.4316059),2.4316059,48.7867862
10.71C,avenue,DE LA REPUBLIQUE,MONTGERON,91230,91,POINT (48.8683627 2.4379943),2.4379943,48.8683627
10.71C,chemin,DES OUCHES,LE MEREVILLOIS,91660,91,POINT (48.8599073 2.4015373),2.4015373,48.8599073
10.71C,rue,JOSEPH DIJON,PARIS 18,75018,75,POINT (48.9379809 2.2416761),2.2416761,48.9379809
10.71C,rue,D ALESIA,PARIS 14,75014,75,POINT (48.68491 2.3300127),2.3300127,48.68491
10.71C,rue,DU GENERAL LECLERC,BOIS-COLOMBES,92270,92,POINT (49.0230787 2.2954416),2.2954416,49.0230787
10.71C,rue,DU GENERAL DE LARMINAT,CRETEIL,94000,94,POINT (48.9935259 1.8195205),1.8195205,48.9935259
10.71C,rue,LEFEBVRE,PARIS 15,75015,75,POINT (48.8888155 2.3176345),2.3176345,48.8888155
10.71C,rue,DE CHARONNE,PARIS 11,75011,75,POINT (48.8701666 2.2767823),2.2767823,48.8701666
10.71C,avenue,LENINE,ACHERES,78260,78,POINT (48.8196076 2.3644444),2.3644444,48.8196076
10.71C,place,DU QUATORZE JUILLET,ACHERES,78260,78,POINT (49.1083954 2.2058373),2.2058373,49.1083954
10.71C,boulevard,DE L HOPITAL,PARIS 5,75005,75,POINT (48.8918605 2.4550821),2.4550821,48.8918605
10.71C,rue,CHAMPIONNET,PARIS 18,75018,75,POINT (48.8303977 2.3336385),2.3336385,48.8303977
10.71C,rue,AMBROISE CROIZAT,EVRY-COURCOURONNES,91000,91,POINT (48.5264574 2.3786701),2.3786701,48.5264574
10.71C,avenue,DU HUIT MAI 1945,SAVIGNY-LE-TEMPLE,77176,77,POINT (48.8294546 2.356524),2.356524,48.8294546
10.71C,place,MIROIR D EAU,SAVIGNY-LE-TEMPLE,77176,77,POINT (48.9894995 1.7185302),1.7185302,48.9894995
10.71C,boulevard,JEAN JAURES,CLICHY,92110,92,POINT (48.9305967 2.221355),2.221355,48.9305967
10.71C,rue,ETIENNE DOLET,ALFORTVILLE,94140,94,POINT (48.9538579 2.2203835),2.2203835,48.9538579
10.71C,rue,JOUFFROY D'ABBANS,PARIS 17,75017,75,POINT (48.8040928 2.3680826),2.3680826,48.8040928
10.71C,boulevard,DE BRANDEBOURG,IVRY-SUR-SEINE,94200,94,POINT (48.8590631 2.3830318),2.3830318,48.8590631
10.71C,place,GEORGES POMPIDOU,POISSY,78300,78,POINT (48.8968201 2.1114068),2.1114068,48.8968201
10.71C,place,MAGASINS DE L'OPERA COMIQUE,PARIS 17,75017,75,POINT (49.0303899 2.3610831),2.3610831,49.0303899
10.71C,rue,LARMEROUX,VANVES,92170,92,POINT (48.5576847 2.209016),2.209016,48.5576847
10.71C,,DES MOUTIERS,GARGENVILLE,78440,78,POINT (48.8952514 2.4257561),2.4257561,48.8952514
10.71C,boulevard,DE PICPUS,PARIS 12,75012,75,POINT (48.8295443 3.0232699),3.0232699,48.8295443
10.71C,boulevard,DE PORT ROYAL,PARIS 13,75013,75,POINT (48.7777762 2.3238771),2.3238771,48.7777762
10.71C,,CHARLES DE GAULLE,NOGENT-SUR-MARNE,94130,94,POINT (48.8576434 2.3669606),2.3669606,48.8576434
10.71C,rue,DES PETITS CARREAUX,PARIS 2,75002,75,POINT (48.9281612 2.1854047),2.1854047,48.9281612
10.71C,rue,DE LA GARE,AUBERGENVILLE,78410,78,POINT (48.8137689 2.3236132),2.3236132,48.8137689
10.71C,rue,LORGET,SAINT-DENIS,93200,93,POINT (48.8778788 2.4045983),2.4045983,48.8778788
10.71C,avenue,DE PARIS,VILLEJUIF,94800,94,POINT (48.8003317 2.3770582),2.3770582,48.8003317
10.71C,rue,D'OURDY,REAU,77550,77,POINT (48.7963735 2.3833506),2.3833506,48.7963735
10.71C,boulevard,GALLIENI,VILLENEUVE-LA-GARENNE,92390,92,POINT (48.8909171 2.4663424),2.4663424,48.8909171
10.71C,rue,DES VOLONTAIRES,PARIS 15,75015,75,POINT (48.9554125 2.256538),2.256538,48.9554125
10.71C,rue,ARISTIDE BRIAND,OSNY,95520,95,POINT (48.8953716 2.3510906),2.3510906,48.8953716
10.71C,rue,ESTIENNE D ORVES,VERRIERES-LE-BUISSON,91370,91,POINT (48.8286644 2.7071907),2.7071907,48.8286644
10.71C,rue,BOUFFLERS,SAINT-GERMAIN-EN-LAYE,78100,78,POINT (48.7755119 2.3603668),2.3603668,48.7755119
10.71C,rue,D HERBLAY,SAINT OUEN L'AUMONE,95310,95,POINT (48.9059601 2.281728),2.281728,48.9059601
10.71C,chemin,DU BAC DE RIS,DRAVEIL,91210,91,POINT (48.6737566 2.3766577),2.3766577,48.6737566
10.71C,rue,HENRI BARBUSSE,MONTFERMEIL,93370,93,POINT (48.805736 2.3488014),2.3488014,48.805736
10.71C,avenue,FRANKLIN ROOSEVELT,MITRY-MORY,77290,77,POINT (48.9349207 2.1767266),2.1767266,48.9349207
10.71C,rue,DU POINT DU JOUR,BOULOGNE-BILLANCOURT,92100,92,POINT (48.834076 2.4016049),2.4016049,48.834076
10.71C,avenue,DES BEAUDOTTES,SEVRAN,93270,93,POINT (48.893969 2.4171443),2.4171443,48.893969
10.71C,avenue,D ALFORTVILLE,CHOISY-LE-ROI,94600,94,POINT (48.9282771 2.4752779),2.4752779,48.9282771
10.71C,avenue,DE PARIS,VINCENNES,94300,94,POINT (48.9140324 2.2803437),2.2803437,48.9140324
10.71C,rue,COLLIN,PUTEAUX,92800,92,POINT (48.8886149 2.409051),2.409051,48.8886149
10.71C,avenue,DE LA REPUBLIQUE,FONTENAY-SOUS-BOIS,94120,94,POINT (48.8881747 2.3470376),2.3470376,48.8881747
10.71C,rue,JEAN JAURES,STAINS,93240,93,POINT (48.8774814 2.3393365),2.3393365,48.8774814
10.71C,rue,JEAN JAURES,STAINS,93240,93,POINT (48.88226545 2.3558927211425074),2.3558927211425074,48.88226545
10.71C,avenue,GABRIEL PERI,SAINTE-GENEVIEVE-DES-BOIS,91700,91,POINT (48.6430461 2.2281941),2.2281941,48.6430461
10.71C,rue,HAYDN,SAINT-DENIS,93200,93,POINT (48.8590128 2.329006),2.329006,48.8590128
10.71C,place,PIERRE SEMARD,VILLENEUVE-SAINT-GEORGES,94190,94,POINT (48.8684448 2.274637),2.274637,48.8684448
10.71C,place,DE LA FONTAINE,CERGY,95000,95,POINT (48.8293907 2.1156911),2.1156911,48.8293907
10.71C,place,DE LA FONTAINE,CERGY,95000,95,POINT (48.8791713 2.297005),2.297005,48.8791713
10.71C,rue,ACHILLE DOMART,AUBERVILLIERS,93300,93,POINT (48.8519182 2.2852003),2.2852003,48.8519182
10.71C,boulevard,DE STRASBOURG,NOGENT-SUR-MARNE,94130,94,POINT (48.8582679 2.3475844),2.3475844,48.8582679
10.71C,avenue,DE JOINVILLE,NOGENT-SUR-MARNE,94130,94,POINT (48.8590128 2.329006),2.329006,48.8590128
10.71C,boulevard,CARNOT,CARRIERES-SUR-SEINE,78420,78,POINT (48.9495837 2.905095),2.905095,48.9495837
10.71C,rue,OBERKAMPF,JOUY-EN-JOSAS,78350,78,POINT (48.9564186 2.3290513),2.3290513,48.9564186
10.71C,,DES AULNETTES,BULLION,78830,78,POINT (48.7739547 2.0271546),2.0271546,48.7739547
10.71C,avenue,GUY DE COUBERTIN,SAINT-REMY-LES-CHEVREUSE,78470,78,POINT (48.8270612 2.3039848),2.3039848,48.8270612
10.71C,rue,DE CHERBOURG,BRY-SUR-MARNE,94360,94,POINT (48.9054 2.244275),2.244275,48.9054
10.71C,rue,HENRI LANGLOIS,DRANCY,93700,93,POINT (48.943988 2.1656189),2.1656189,48.943988
